state,total_sales,total_customers
Alabama,57209.0,26
Arizona,324409.0,91
Arkansas,55819.0,6
California,2207076.0,556
Colorado,252471.0,61
Connecticut,80547.0,20
Delaware,82830.0,19
District of Columbia,6729.0,2
Florida,406260.0,88
Georgia,153716.0,67
Illinois,490379.0,142
Indiana,129133.0,34
Iowa,25146.0,13
Kansas,36327.0,4
Kentucky,271071.0,46
Louisiana,58059.0,25
Maryland,37983.0,11
Massachusetts,138206.0,42
Michigan,225193.0,50
Minnesota,175075.0,34
Mississippi,62188.0,16
Missouri,73666.0,25
Nebraska,4094.0,6
Nevada,18341.0,14
New Hampshire,26340.0,9
New Jersey,180227.0,41
New Mexico,7401.0,9
New York,1116843.0,308
North Carolina,323089.0,103
Ohio,542824.0,139
Oklahoma,42056.0,11
Oregon,35846.0,5
Pennsylvania,607916.0,163
Rhode Island,58698.0,14
South Dakota,2397.0,4
Tennessee,174872.0,48
Texas,1085515.0,275
Utah,81372.0,25
Virginia,239637.0,59
Washington,510780.0,147
Wisconsin,83634.0,30
