region,month_name,total_sales
South,Mar,208066.0
South,Jan,188972.0
East,Apr,317390.0
East,Nov,287348.0
Central,May,232896.0
East,Mar,292816.0
Central,Oct,218497.0
South,Nov,189264.0
Central,Apr,244175.0
South,Jul,132893.0
Central,Mar,258602.0
East,Jan,304813.0
West,Apr,319826.0
East,Sep,276058.0
South,Sep,184280.0
West,Aug,275619.0
Central,Nov,212019.0
South,Feb,179583.0
West,Mar,300349.0
South,Dec,201722.0
East,Feb,294491.0
West,Dec,380068.0
West,Sep,298175.0
Central,Sep,212960.0
South,Aug,182689.0
East,Jun,274087.0
West,Jan,332712.0
South,Apr,195423.0
Central,Dec,240919.0
West,Oct,304975.0
Central,Jun,218884.0
Central,Aug,254458.0
East,Oct,350388.0
West,Jun,308274.0
West,Jul,313570.0
West,Nov,324186.0
East,Dec,325888.0
South,Jun,176518.0
East,Jul,293206.0
East,May,302430.0
South,Oct,216622.0
Central,Jul,236911.0
Central,Jan,231062.0
East,Aug,275273.0
Central,Feb,240434.0
South,May,208493.0
West,May,297523.0
West,Feb,226269.0
