category,month,total_sales,total_profit
Furniture,Sep,251182.0,43393.0
Furniture,Oct,232825.0,41994.0
Furniture,Mar,274769.0,50340.0
Office Supplies,Feb,644270.0,114588.0
Technology,Jul,254673.0,43656.0
Office Supplies,Dec,716976.0,124490.0
Furniture,Aug,232058.0,42317.0
Office Supplies,Jul,652661.0,118246.0
Office Supplies,Jun,632160.0,115600.0
Technology,Sep,224123.0,40340.0
Technology,Dec,303624.0,54279.0
Technology,Jun,256780.0,46909.0
Office Supplies,Jan,724972.0,125971.0
Technology,Aug,233136.0,41086.0
Technology,Oct,284242.0,49002.0
Technology,Jan,247999.0,44172.0
Office Supplies,Mar,710915.0,120146.0
Office Supplies,Aug,645891.0,113567.0
Office Supplies,Sep,628576.0,111446.0
Office Supplies,Oct,711942.0,125255.0
Furniture,Nov,216726.0,37346.0
Office Supplies,Nov,662377.0,112672.0
Technology,May,232240.0,39651.0
Furniture,Feb,199509.0,37311.0
Office Supplies,Apr,672132.0,117995.0
Furniture,Jan,226449.0,39832.0
Furniture,Jun,214247.0,37356.0
Technology,Nov,263615.0,47280.0
Technology,Mar,206135.0,35654.0
Technology,Feb,213939.0,35058.0
Furniture,Apr,237891.0,42456.0
Technology,Apr,307900.0,52444.0
Furniture,Dec,265985.0,48339.0
Office Supplies,May,741291.0,132863.0
Furniture,Jul,213408.0,36459.0
Furniture,May,225575.0,41665.0
