region,month_name,total_sales
South,Mar,213489.0
South,Jan,197304.0
East,Apr,328605.0
East,Nov,295312.0
Central,May,248658.0
East,Mar,304155.0
Central,Oct,226255.0
South,Nov,197935.0
Central,Apr,248586.0
South,Jul,136221.0
Central,Mar,264915.0
East,Jan,313690.0
West,Apr,334071.0
East,Sep,288559.0
South,Sep,195693.0
West,Aug,283756.0
Central,Nov,218252.0
South,Feb,182527.0
West,Mar,310762.0
South,Dec,207691.0
East,Feb,301895.0
West,Dec,390098.0
West,Sep,303909.0
Central,Sep,218934.0
South,Aug,184986.0
East,Jun,282878.0
West,Jan,342023.0
South,Apr,206267.0
Central,Dec,253031.0
West,Oct,318243.0
Central,Jun,226021.0
Central,Aug,261565.0
East,Oct,362593.0
West,Jun,318765.0
West,Jul,322359.0
West,Nov,329819.0
East,Dec,336612.0
South,Jun,182046.0
East,Jul,310282.0
East,May,307110.0
South,Oct,218783.0
Central,Jul,258080.0
Central,Jan,245811.0
East,Aug,289688.0
Central,Feb,247794.0
South,May,212868.0
West,May,317936.0
West,Feb,231831.0
