segment,month_name,total_sales,total_profit
Corporate,Oct,383811.0,66843.0
Home Office,Jul,233250.0,42788.0
Consumer,Jul,569614.0,99547.0
Corporate,Mar,323063.0,55142.0
Consumer,Nov,567901.0,97275.0
Home Office,Aug,202392.0,36616.0
Consumer,Aug,589510.0,105247.0
Corporate,Aug,328697.0,56794.0
Home Office,Apr,215522.0,37723.0
Consumer,Jun,564784.0,101884.0
Consumer,May,630612.0,111833.0
Home Office,Sep,193163.0,34006.0
Corporate,Jul,329913.0,58161.0
Corporate,Dec,408379.0,70425.0
Corporate,May,360778.0,64090.0
Corporate,Apr,377556.0,64705.0
Home Office,May,218432.0,39888.0
Home Office,Jan,212603.0,39319.0
Home Office,Jun,191993.0,35458.0
Consumer,Sep,590440.0,104353.0
Home Office,Mar,235280.0,39243.0
Consumer,Apr,639340.0,112951.0
Home Office,Nov,204727.0,36085.0
Home Office,Oct,230368.0,40669.0
Consumer,Dec,667176.0,120715.0
Corporate,Nov,383742.0,66030.0
Corporate,Sep,332837.0,59232.0
Corporate,Feb,343691.0,56872.0
Home Office,Feb,186183.0,33916.0
Consumer,Mar,645102.0,113860.0
Consumer,Oct,629413.0,111207.0
Corporate,Jan,439609.0,74495.0
Consumer,Jan,560231.0,98613.0
Corporate,Jun,358787.0,64731.0
Home Office,Dec,228169.0,39162.0
Consumer,Feb,539428.0,97922.0
