segment,month_name,total_sales,total_profit
Corporate,Oct,247083.0,42898.0
Home Office,Jul,129095.0,23026.0
Consumer,Jul,332289.0,59892.0
Corporate,Mar,217263.0,36636.0
Consumer,Nov,324021.0,55422.0
Home Office,Aug,119947.0,20890.0
Consumer,Aug,367116.0,66674.0
Corporate,Aug,205799.0,36048.0
Home Office,Apr,122414.0,21100.0
Consumer,Jun,329733.0,59547.0
Consumer,May,360055.0,63626.0
Home Office,Sep,101321.0,17056.0
Corporate,Jul,195924.0,36006.0
Corporate,Dec,264993.0,46838.0
Corporate,May,236504.0,41971.0
Corporate,Apr,241138.0,40825.0
Home Office,May,128701.0,23748.0
Home Office,Jan,131748.0,24560.0
Home Office,Jun,105550.0,19575.0
Consumer,Sep,357557.0,61318.0
Home Office,Mar,150383.0,23788.0
Consumer,Apr,346819.0,61380.0
Home Office,Nov,136830.0,23916.0
Home Office,Oct,159286.0,28026.0
Consumer,Dec,399936.0,70987.0
Corporate,Nov,256626.0,41949.0
Corporate,Sep,199449.0,34848.0
Corporate,Feb,221151.0,37020.0
Home Office,Feb,112881.0,20139.0
Consumer,Mar,397897.0,70929.0
Consumer,Oct,386243.0,67172.0
Corporate,Jan,264190.0,45531.0
Consumer,Jan,344026.0,61267.0
Corporate,Jun,204470.0,36116.0
Home Office,Dec,138275.0,22534.0
Consumer,Feb,332384.0,61553.0
