region,month_name,total_sales
South,Mar,183564.0
South,Jan,161704.0
East,Apr,261218.0
East,Nov,242462.0
Central,May,202432.0
East,Mar,252140.0
Central,Oct,186940.0
South,Nov,155177.0
Central,Apr,207875.0
South,Jul,109326.0
Central,Mar,224760.0
East,Jan,266568.0
West,Apr,270775.0
East,Sep,226611.0
South,Sep,160475.0
West,Aug,228278.0
Central,Nov,183780.0
South,Feb,161035.0
West,Mar,258076.0
South,Dec,179041.0
East,Feb,239117.0
West,Dec,301968.0
West,Sep,246103.0
Central,Sep,191220.0
South,Aug,154203.0
East,Jun,230907.0
West,Jan,275019.0
South,Apr,149333.0
Central,Dec,196125.0
West,Oct,257150.0
Central,Jun,184781.0
Central,Aug,205818.0
East,Oct,306193.0
West,Jun,265263.0
West,Jul,264834.0
West,Nov,262853.0
East,Dec,262540.0
South,Jun,145520.0
East,Jul,239753.0
East,May,253458.0
South,Oct,189801.0
Central,Jul,203701.0
Central,Jan,190179.0
East,Aug,241753.0
Central,Feb,211477.0
South,May,175153.0
West,May,244277.0
West,Feb,179423.0
