category,month,total_sales,total_profit
Furniture,Sep,243421.0,42294.0
Furniture,Oct,225076.0,40627.0
Furniture,Mar,268107.0,49037.0
Office Supplies,Feb,621528.0,110647.0
Technology,Jul,243011.0,41902.0
Office Supplies,Dec,695157.0,120740.0
Furniture,Aug,224973.0,41123.0
Office Supplies,Jul,628179.0,113968.0
Office Supplies,Jun,603875.0,110369.0
Technology,Sep,206142.0,37415.0
Technology,Dec,296392.0,52958.0
Technology,Jun,246884.0,45164.0
Office Supplies,Jan,698990.0,120798.0
Technology,Aug,221304.0,38985.0
Technology,Oct,271854.0,46411.0
Technology,Jan,231228.0,41686.0
Office Supplies,Mar,679485.0,114560.0
Office Supplies,Aug,621159.0,109132.0
Office Supplies,Sep,605607.0,107703.0
Office Supplies,Oct,685325.0,120498.0
Furniture,Nov,210616.0,36352.0
Office Supplies,Nov,619778.0,104998.0
Technology,May,221139.0,37438.0
Furniture,Feb,185255.0,34691.0
Office Supplies,Apr,646636.0,113163.0
Furniture,Jan,219186.0,38482.0
Furniture,Jun,206219.0,35955.0
Technology,Nov,255900.0,45967.0
Technology,Mar,198024.0,34136.0
Technology,Feb,206815.0,33830.0
Furniture,Apr,228519.0,40780.0
Technology,Apr,290817.0,49790.0
Furniture,Dec,258638.0,47246.0
Office Supplies,May,710168.0,127364.0
Furniture,Jul,198401.0,34848.0
Furniture,May,216573.0,40128.0
