region,month_name,total_sales
South,Mar,166105.0
South,Jan,142031.0
East,Apr,244053.0
East,Nov,224255.0
Central,May,191625.0
East,Mar,238807.0
Central,Oct,178306.0
South,Nov,140663.0
Central,Apr,195326.0
South,Jul,101610.0
Central,Mar,216789.0
East,Jan,250747.0
West,Apr,244475.0
East,Sep,213084.0
South,Sep,151780.0
West,Aug,215477.0
Central,Nov,167625.0
South,Feb,154676.0
West,Mar,244156.0
South,Dec,164685.0
East,Feb,226191.0
West,Dec,282404.0
West,Sep,227757.0
Central,Sep,179961.0
South,Aug,142448.0
East,Jun,204573.0
West,Jan,255527.0
South,Apr,135301.0
Central,Dec,177589.0
West,Oct,248746.0
Central,Jun,171615.0
Central,Aug,188490.0
East,Oct,291172.0
West,Jun,237276.0
West,Jul,234188.0
West,Nov,246196.0
East,Dec,249450.0
South,Jun,129495.0
East,Jul,218660.0
East,May,229523.0
South,Oct,172876.0
Central,Jul,193502.0
Central,Jan,171034.0
East,Aug,230043.0
Central,Feb,190205.0
South,May,165787.0
West,May,225185.0
West,Feb,169132.0
