segment,month_name,total_sales,total_profit
Corporate,Oct,388836.0,67723.0
Home Office,Jul,235498.0,43203.0
Consumer,Jul,582365.0,102019.0
Corporate,Mar,328776.0,55472.0
Consumer,Nov,572265.0,98131.0
Home Office,Aug,204294.0,37031.0
Consumer,Aug,593267.0,105724.0
Corporate,Aug,329484.0,56896.0
Home Office,Apr,216664.0,37819.0
Consumer,Jun,569795.0,102868.0
Consumer,May,635316.0,112541.0
Home Office,Sep,195195.0,34399.0
Corporate,Jul,334970.0,59411.0
Corporate,Dec,409484.0,70598.0
Corporate,May,362860.0,64528.0
Corporate,Apr,380609.0,65245.0
Home Office,May,220006.0,40207.0
Home Office,Jan,214484.0,39588.0
Home Office,Jun,192881.0,35615.0
Consumer,Sep,593666.0,105145.0
Home Office,Mar,237729.0,39602.0
Consumer,Apr,643650.0,113590.0
Home Office,Nov,206664.0,36343.0
Home Office,Oct,230880.0,40787.0
Consumer,Dec,671293.0,121496.0
Corporate,Nov,386016.0,66473.0
Corporate,Sep,334821.0,59616.0
Corporate,Feb,345543.0,57198.0
Home Office,Feb,189027.0,34598.0
Consumer,Mar,650258.0,114752.0
Consumer,Oct,637380.0,112094.0
Corporate,Jan,448700.0,76600.0
Consumer,Jan,575258.0,100413.0
Corporate,Jun,359408.0,64880.0
Home Office,Dec,230625.0,39521.0
Consumer,Feb,544729.0,98956.0
