region,month_name,total_sales
South,Mar,245191.0
South,Jan,222544.0
East,Apr,386017.0
East,Nov,345049.0
Central,May,280061.0
East,Mar,363013.0
Central,Oct,276623.0
South,Nov,235202.0
Central,Apr,297278.0
South,Jul,168333.0
Central,Mar,315223.0
East,Jan,377483.0
West,Apr,388181.0
East,Sep,339659.0
South,Sep,213770.0
West,Aug,332726.0
Central,Nov,266379.0
South,Feb,216976.0
West,Mar,364363.0
South,Dec,240046.0
East,Feb,370385.0
West,Dec,451164.0
West,Sep,384221.0
Central,Sep,262632.0
South,Aug,212554.0
East,Jun,326468.0
West,Jan,409831.0
South,Apr,244627.0
Central,Dec,309263.0
West,Oct,377920.0
Central,Jun,265892.0
Central,Aug,305272.0
East,Oct,415156.0
West,Jun,366017.0
West,Jul,371297.0
West,Nov,383000.0
East,Dec,392586.0
South,Jun,230091.0
East,Jul,379218.0
East,May,366978.0
South,Oct,256120.0
Central,Jul,310190.0
Central,Jan,293044.0
East,Aug,334778.0
Central,Feb,299854.0
South,May,257694.0
West,May,370971.0
West,Feb,282065.0
