category,month,total_sales,total_profit
Furniture,Sep,187330.0,31355.0
Furniture,Oct,177696.0,32961.0
Furniture,Mar,213205.0,39127.0
Office Supplies,Feb,498526.0,87887.0
Technology,Jul,183225.0,32350.0
Office Supplies,Dec,552923.0,96230.0
Furniture,Aug,172630.0,31004.0
Office Supplies,Jul,495325.0,91090.0
Office Supplies,Jun,468836.0,86228.0
Technology,Sep,160097.0,28705.0
Technology,Dec,217388.0,38359.0
Technology,Jun,201252.0,36599.0
Office Supplies,Jan,548189.0,94792.0
Technology,Aug,182444.0,31954.0
Technology,Oct,229920.0,39348.0
Technology,Jan,183417.0,33571.0
Office Supplies,Mar,549975.0,92991.0
Office Supplies,Aug,481193.0,85670.0
Office Supplies,Sep,482982.0,85994.0
Office Supplies,Oct,540013.0,95597.0
Furniture,Nov,172561.0,29203.0
Office Supplies,Nov,482917.0,82412.0
Technology,May,176497.0,29608.0
Furniture,Feb,144822.0,26972.0
Office Supplies,Apr,484783.0,85912.0
Furniture,Jan,171262.0,29804.0
Furniture,Jun,163946.0,27133.0
Technology,Nov,200882.0,34985.0
Technology,Mar,162759.0,27605.0
Technology,Feb,156727.0,26527.0
Furniture,Apr,192061.0,34253.0
Technology,Apr,217760.0,36888.0
Furniture,Dec,178290.0,31826.0
Office Supplies,May,538173.0,96115.0
Furniture,Jul,150480.0,26453.0
Furniture,May,170888.0,31700.0
