category,month,total_sales,total_profit
Furniture,Sep,165673.0,27416.0
Furniture,Oct,156758.0,29311.0
Furniture,Mar,192090.0,35552.0
Office Supplies,Feb,429762.0,75517.0
Technology,Jul,157086.0,27750.0
Office Supplies,Dec,483631.0,83817.0
Furniture,Aug,152488.0,27335.0
Office Supplies,Jul,404819.0,74477.0
Office Supplies,Jun,379450.0,68772.0
Technology,Sep,134439.0,24457.0
Technology,Dec,179889.0,31164.0
Technology,Jun,174781.0,32035.0
Office Supplies,Jan,448854.0,78994.0
Technology,Aug,153133.0,26433.0
Technology,Oct,194511.0,31986.0
Technology,Jan,159791.0,29631.0
Office Supplies,Mar,457684.0,75749.0
Office Supplies,Aug,406763.0,73173.0
Office Supplies,Sep,401155.0,70060.0
Office Supplies,Oct,461564.0,80360.0
Furniture,Nov,153199.0,25652.0
Office Supplies,Nov,406708.0,68186.0
Technology,May,152752.0,25346.0
Furniture,Feb,123490.0,23323.0
Office Supplies,Apr,396550.0,68733.0
Furniture,Jan,147743.0,25738.0
Furniture,Jun,112770.0,19363.0
Technology,Nov,177077.0,30703.0
Technology,Mar,138556.0,23797.0
Technology,Feb,136009.0,22741.0
Furniture,Apr,159434.0,27823.0
Technology,Apr,177775.0,29797.0
Furniture,Dec,155910.0,28079.0
Office Supplies,May,447518.0,80009.0
Furniture,Jul,124494.0,21839.0
Furniture,May,148038.0,27865.0
