region,month_name,total_sales
South,Mar,179289.0
South,Jan,144026.0
East,Apr,248769.0
East,Nov,235231.0
Central,May,195471.0
East,Mar,243624.0
Central,Oct,179663.0
South,Nov,141962.0
Central,Apr,199555.0
South,Jul,103064.0
Central,Mar,218506.0
East,Jan,257865.0
West,Apr,249402.0
East,Sep,219291.0
South,Sep,152498.0
West,Aug,219795.0
Central,Nov,174808.0
South,Feb,155974.0
West,Mar,249014.0
South,Dec,169575.0
East,Feb,228726.0
West,Dec,291193.0
West,Sep,232130.0
Central,Sep,184665.0
South,Aug,147671.0
East,Jun,212060.0
West,Jan,261863.0
South,Apr,144397.0
Central,Dec,189729.0
West,Oct,250785.0
Central,Jun,176605.0
Central,Aug,195605.0
East,Oct,295806.0
West,Jun,257224.0
West,Jul,239153.0
West,Nov,250705.0
East,Dec,255191.0
South,Jun,134353.0
East,Jul,222406.0
East,May,246054.0
South,Oct,177333.0
Central,Jul,198273.0
Central,Jan,178177.0
East,Aug,234087.0
Central,Feb,193048.0
South,May,167624.0
West,May,230961.0
West,Feb,173664.0
