region,month_name,total_sales
South,Mar,183915.0
South,Jan,162515.0
East,Apr,261850.0
East,Nov,245066.0
Central,May,202538.0
East,Mar,252958.0
Central,Oct,187511.0
South,Nov,155763.0
Central,Apr,207875.0
South,Jul,109746.0
Central,Mar,224760.0
East,Jan,267268.0
West,Apr,270775.0
East,Sep,227566.0
South,Sep,160669.0
West,Aug,228278.0
Central,Nov,184510.0
South,Feb,161614.0
West,Mar,258076.0
South,Dec,179711.0
East,Feb,240036.0
West,Dec,303585.0
West,Sep,246103.0
Central,Sep,191483.0
South,Aug,154203.0
East,Jun,231322.0
West,Jan,275019.0
South,Apr,150846.0
Central,Dec,196335.0
West,Oct,257965.0
Central,Jun,184781.0
Central,Aug,205818.0
East,Oct,306886.0
West,Jun,265263.0
West,Jul,264834.0
West,Nov,262853.0
East,Dec,262540.0
South,Jun,146494.0
East,Jul,240870.0
East,May,254854.0
South,Oct,190447.0
Central,Jul,204140.0
Central,Jan,190179.0
East,Aug,242544.0
Central,Feb,211533.0
South,May,175560.0
West,May,244277.0
West,Feb,179490.0
