segment,month_name,total_sales,total_profit
Corporate,Oct,346447.0,60718.0
Home Office,Jul,217401.0,39966.0
Consumer,Jul,523878.0,91954.0
Corporate,Mar,305578.0,51958.0
Consumer,Nov,493066.0,84837.0
Home Office,Aug,186310.0,33625.0
Consumer,Aug,537143.0,96360.0
Corporate,Aug,302583.0,52215.0
Home Office,Apr,196642.0,34444.0
Consumer,Jun,511166.0,91827.0
Consumer,May,569756.0,101739.0
Home Office,Sep,169833.0,29798.0
Corporate,Jul,291714.0,52690.0
Corporate,Dec,374386.0,64739.0
Corporate,May,331596.0,58357.0
Corporate,Apr,336523.0,57977.0
Home Office,May,200291.0,36801.0
Home Office,Jan,194841.0,36079.0
Home Office,Jun,174174.0,32032.0
Consumer,Sep,543045.0,96314.0
Home Office,Mar,209022.0,34095.0
Consumer,Apr,588537.0,103477.0
Home Office,Nov,194987.0,34357.0
Home Office,Oct,214354.0,37742.0
Consumer,Dec,608779.0,110476.0
Corporate,Nov,359655.0,61885.0
Corporate,Sep,305844.0,54561.0
Corporate,Feb,311889.0,51117.0
Home Office,Feb,162829.0,29329.0
Consumer,Mar,585386.0,103580.0
Consumer,Oct,578243.0,101756.0
Corporate,Jan,394674.0,66476.0
Consumer,Jan,515446.0,90576.0
Corporate,Jun,327536.0,59157.0
Home Office,Dec,212273.0,36593.0
Consumer,Feb,494771.0,90182.0
