region,month_name,total_sales
South,Mar,221438.0
South,Jan,210189.0
East,Apr,352752.0
East,Nov,310435.0
Central,May,258380.0
East,Mar,317621.0
Central,Oct,247341.0
South,Nov,206262.0
Central,Apr,264589.0
South,Jul,147871.0
Central,Mar,285099.0
East,Jan,329536.0
West,Apr,353647.0
East,Sep,303044.0
South,Sep,200665.0
West,Aug,301387.0
Central,Nov,233617.0
South,Feb,197676.0
West,Mar,338196.0
South,Dec,224204.0
East,Feb,321457.0
West,Dec,412199.0
West,Sep,340729.0
Central,Sep,230033.0
South,Aug,198786.0
East,Jun,295332.0
West,Jan,373153.0
South,Apr,216720.0
Central,Dec,268624.0
West,Oct,337956.0
Central,Jun,239559.0
Central,Aug,275317.0
East,Oct,374691.0
West,Jun,336188.0
West,Jul,338870.0
West,Nov,344414.0
East,Dec,358033.0
South,Jun,199903.0
East,Jul,324256.0
East,May,340595.0
South,Oct,233957.0
Central,Jul,272438.0
Central,Jan,258594.0
East,Aug,307167.0
Central,Feb,256845.0
South,May,227726.0
West,May,335144.0
West,Feb,249884.0
