region,month_name,total_sales
South,Mar,167250.0
South,Jan,142892.0
East,Apr,245816.0
East,Nov,228270.0
Central,May,193734.0
East,Mar,242063.0
Central,Oct,178622.0
South,Nov,141036.0
Central,Apr,196638.0
South,Jul,102543.0
Central,Mar,217201.0
East,Jan,254489.0
West,Apr,245806.0
East,Sep,215797.0
South,Sep,152306.0
West,Aug,218252.0
Central,Nov,171731.0
South,Feb,154778.0
West,Mar,245710.0
South,Dec,167375.0
East,Feb,226464.0
West,Dec,286274.0
West,Sep,229723.0
Central,Sep,181711.0
South,Aug,143984.0
East,Jun,208422.0
West,Jan,259433.0
South,Apr,136537.0
Central,Dec,188681.0
West,Oct,249954.0
Central,Jun,172242.0
Central,Aug,192356.0
East,Oct,291755.0
West,Jun,242316.0
West,Jul,236358.0
West,Nov,247725.0
East,Dec,253016.0
South,Jun,133022.0
East,Jul,219929.0
East,May,243127.0
South,Oct,174990.0
Central,Jul,194732.0
Central,Jan,173493.0
East,Aug,231870.0
Central,Feb,191322.0
South,May,166396.0
West,May,226859.0
West,Feb,171662.0
