region,month_name,total_sales
South,Mar,183458.0
South,Jan,158348.0
East,Apr,258811.0
East,Nov,241741.0
Central,May,200785.0
East,Mar,250289.0
Central,Oct,185869.0
South,Nov,155085.0
Central,Apr,207646.0
South,Jul,108223.0
Central,Mar,223874.0
East,Jan,264661.0
West,Apr,268005.0
East,Sep,225492.0
South,Sep,159794.0
West,Aug,227254.0
Central,Nov,181539.0
South,Feb,159358.0
West,Mar,256446.0
South,Dec,178498.0
East,Feb,238829.0
West,Dec,299759.0
West,Sep,243802.0
Central,Sep,188621.0
South,Aug,152775.0
East,Jun,228770.0
West,Jan,270985.0
South,Apr,147187.0
Central,Dec,195385.0
West,Oct,255635.0
Central,Jun,183384.0
Central,Aug,205066.0
East,Oct,304551.0
West,Jun,263307.0
West,Jul,263107.0
West,Nov,258848.0
East,Dec,261134.0
South,Jun,144128.0
East,Jul,238395.0
East,May,252813.0
South,Oct,180457.0
Central,Jul,202625.0
Central,Jan,189323.0
East,Aug,240204.0
Central,Feb,198568.0
South,May,172605.0
West,May,242405.0
West,Feb,178329.0
