segment,month_name,total_sales,total_profit
Corporate,Oct,346222.0,60684.0
Home Office,Jul,217091.0,39894.0
Consumer,Jul,522853.0,91827.0
Corporate,Mar,304999.0,51885.0
Consumer,Nov,492704.0,84805.0
Home Office,Aug,185726.0,33482.0
Consumer,Aug,537024.0,96326.0
Corporate,Aug,300374.0,51909.0
Home Office,Apr,195737.0,34326.0
Consumer,Jun,510941.0,91802.0
Consumer,May,569677.0,101719.0
Home Office,Sep,169159.0,29707.0
Corporate,Jul,291714.0,52690.0
Corporate,Dec,373909.0,64651.0
Corporate,May,331023.0,58237.0
Corporate,Apr,335653.0,57760.0
Home Office,May,200001.0,36737.0
Home Office,Jan,194219.0,35981.0
Home Office,Jun,174017.0,32022.0
Consumer,Sep,542922.0,96299.0
Home Office,Mar,209022.0,34095.0
Consumer,Apr,588340.0,103423.0
Home Office,Nov,194621.0,34302.0
Home Office,Oct,213396.0,37501.0
Consumer,Dec,607545.0,110255.0
Corporate,Nov,359222.0,61806.0
Corporate,Sep,305844.0,54561.0
Corporate,Feb,311533.0,51072.0
Home Office,Feb,162451.0,29282.0
Consumer,Mar,584388.0,103297.0
Consumer,Oct,570966.0,101284.0
Corporate,Jan,394261.0,66451.0
Consumer,Jan,514787.0,90424.0
Corporate,Jun,326896.0,58985.0
Home Office,Dec,211829.0,36518.0
Consumer,Feb,493955.0,89993.0
