category,month,total_sales,total_profit
Furniture,Sep,187330.0,31355.0
Furniture,Oct,176071.0,32666.0
Furniture,Mar,213050.0,39113.0
Office Supplies,Feb,496015.0,87436.0
Technology,Jul,183225.0,32350.0
Office Supplies,Dec,551971.0,96018.0
Furniture,Aug,171949.0,30896.0
Office Supplies,Jul,492509.0,90591.0
Office Supplies,Jun,466032.0,85971.0
Technology,Sep,159508.0,28588.0
Technology,Dec,216687.0,38176.0
Technology,Jun,200541.0,36445.0
Office Supplies,Jan,545186.0,94229.0
Technology,Aug,182023.0,31875.0
Technology,Oct,229920.0,39348.0
Technology,Jan,183003.0,33487.0
Office Supplies,Mar,547820.0,92580.0
Office Supplies,Aug,478398.0,85032.0
Office Supplies,Sep,479579.0,85463.0
Office Supplies,Oct,538237.0,95331.0
Furniture,Nov,171988.0,29115.0
Office Supplies,Nov,479815.0,81860.0
Technology,May,176497.0,29608.0
Furniture,Feb,143744.0,26838.0
Office Supplies,Apr,483016.0,85704.0
Furniture,Jan,169382.0,29486.0
Furniture,Jun,162516.0,26951.0
Technology,Nov,200389.0,34946.0
Technology,Mar,162587.0,27585.0
Technology,Feb,156727.0,26527.0
Furniture,Apr,191476.0,34112.0
Technology,Apr,217271.0,36825.0
Furniture,Dec,177382.0,31672.0
Office Supplies,May,535084.0,95381.0
Furniture,Jul,147018.0,25809.0
Furniture,May,170888.0,31700.0
