category,month,total_sales,total_profit
Furniture,Sep,180803.0,30066.0
Furniture,Oct,171966.0,31967.0
Furniture,Mar,208080.0,38224.0
Office Supplies,Feb,475154.0,83622.0
Technology,Jul,174154.0,30512.0
Office Supplies,Dec,537792.0,93438.0
Furniture,Aug,167434.0,30140.0
Office Supplies,Jul,472392.0,87324.0
Office Supplies,Jun,438237.0,80664.0
Technology,Sep,152569.0,27460.0
Technology,Dec,208464.0,36790.0
Technology,Jun,196231.0,35539.0
Office Supplies,Jan,511183.0,88424.0
Technology,Aug,173139.0,30130.0
Technology,Oct,218128.0,36366.0
Technology,Jan,177719.0,32556.0
Office Supplies,Mar,533869.0,90290.0
Office Supplies,Aug,464900.0,83076.0
Office Supplies,Sep,466476.0,83118.0
Office Supplies,Oct,522108.0,92665.0
Furniture,Nov,168210.0,28515.0
Office Supplies,Nov,447684.0,75431.0
Technology,May,170340.0,28508.0
Furniture,Feb,135031.0,25494.0
Office Supplies,Apr,465038.0,82340.0
Furniture,Jan,165583.0,28789.0
Furniture,Jun,156003.0,25954.0
Technology,Nov,194499.0,33869.0
Technology,Mar,157102.0,26626.0
Technology,Feb,150878.0,25580.0
Furniture,Apr,173725.0,30381.0
Technology,Apr,211963.0,35990.0
Furniture,Dec,172360.0,30799.0
Office Supplies,May,513371.0,91299.0
Furniture,Jul,139470.0,24480.0
Furniture,May,165270.0,30754.0
