region,month_name,total_sales
South,Mar,217213.0
South,Jan,207133.0
East,Apr,345281.0
East,Nov,308894.0
Central,May,254679.0
East,Mar,314673.0
Central,Oct,243642.0
South,Nov,205080.0
Central,Apr,255287.0
South,Jul,142912.0
Central,Mar,281311.0
East,Jan,324438.0
West,Apr,350074.0
East,Sep,301030.0
South,Sep,198174.0
West,Aug,297409.0
Central,Nov,230139.0
South,Feb,194699.0
West,Mar,330597.0
South,Dec,221917.0
East,Feb,319774.0
West,Dec,408410.0
West,Sep,324368.0
Central,Sep,228917.0
South,Aug,196522.0
East,Jun,292961.0
West,Jan,360233.0
South,Apr,213495.0
Central,Dec,261197.0
West,Oct,332283.0
Central,Jun,236370.0
Central,Aug,271171.0
East,Oct,373397.0
West,Jun,330445.0
West,Jul,333719.0
West,Nov,341255.0
East,Dec,354212.0
South,Jun,195918.0
East,Jul,321140.0
East,May,337292.0
South,Oct,232420.0
Central,Jul,268060.0
Central,Jan,254413.0
East,Aug,301162.0
Central,Feb,254299.0
South,May,225546.0
West,May,327611.0
West,Feb,243981.0
