category,month,total_sales,total_profit
Furniture,Sep,203622.0,34425.0
Furniture,Oct,196180.0,36021.0
Furniture,Mar,239829.0,43767.0
Office Supplies,Feb,545431.0,96183.0
Technology,Jul,202652.0,35440.0
Office Supplies,Dec,607717.0,105641.0
Furniture,Aug,195977.0,35499.0
Office Supplies,Jul,547816.0,100075.0
Office Supplies,Jun,527407.0,96433.0
Technology,Sep,185478.0,33688.0
Technology,Dec,263037.0,47124.0
Technology,Jun,217286.0,39865.0
Office Supplies,Jan,618246.0,106686.0
Technology,Aug,199029.0,34735.0
Technology,Oct,244603.0,41900.0
Technology,Jan,205527.0,37287.0
Office Supplies,Mar,592284.0,99696.0
Office Supplies,Aug,535007.0,94375.0
Office Supplies,Sep,533283.0,94529.0
Office Supplies,Oct,607671.0,107284.0
Furniture,Nov,186170.0,31744.0
Office Supplies,Nov,530253.0,91151.0
Technology,May,196880.0,32915.0
Furniture,Feb,160235.0,29929.0
Office Supplies,Apr,543905.0,95916.0
Furniture,Jan,184873.0,32061.0
Furniture,Jun,185051.0,31872.0
Technology,Nov,228881.0,40494.0
Technology,Mar,177120.0,30165.0
Technology,Feb,173873.0,29377.0
Furniture,Apr,208168.0,37266.0
Technology,Apr,254656.0,43183.0
Furniture,Dec,219304.0,41191.0
Office Supplies,May,610923.0,110242.0
Furniture,Jul,175475.0,31217.0
Furniture,May,190398.0,35189.0
