category,month,total_sales,total_profit
Furniture,Sep,202148.0,34100.0
Furniture,Oct,192663.0,35271.0
Furniture,Mar,229494.0,42109.0
Office Supplies,Feb,537202.0,94491.0
Technology,Jul,200943.0,35132.0
Office Supplies,Dec,601723.0,104726.0
Furniture,Aug,184461.0,33337.0
Office Supplies,Jul,542078.0,99164.0
Office Supplies,Jun,520400.0,95416.0
Technology,Sep,182403.0,33185.0
Technology,Dec,252199.0,44327.0
Technology,Jun,213815.0,39159.0
Office Supplies,Jan,605898.0,104513.0
Technology,Aug,197628.0,34441.0
Technology,Oct,242469.0,41519.0
Technology,Jan,200439.0,36405.0
Office Supplies,Mar,588970.0,99178.0
Office Supplies,Aug,525389.0,92677.0
Office Supplies,Sep,526568.0,93080.0
Office Supplies,Oct,596936.0,105504.0
Furniture,Nov,184707.0,31540.0
Office Supplies,Nov,524542.0,90178.0
Technology,May,193461.0,32403.0
Furniture,Feb,155502.0,28850.0
Office Supplies,Apr,537250.0,94750.0
Furniture,Jan,182888.0,31809.0
Furniture,Jun,184060.0,31669.0
Technology,Nov,226210.0,39955.0
Technology,Mar,176125.0,30001.0
Technology,Feb,171854.0,29155.0
Furniture,Apr,205221.0,36679.0
Technology,Apr,252348.0,42842.0
Furniture,Dec,214863.0,40343.0
Office Supplies,May,602776.0,108746.0
Furniture,Jul,173769.0,31044.0
Furniture,May,187178.0,34398.0
