segment,month_name,total_sales,total_profit
Corporate,Oct,256557.0,44850.0
Home Office,Jul,132332.0,23565.0
Consumer,Jul,354951.0,64078.0
Corporate,Mar,226216.0,38054.0
Consumer,Nov,334718.0,57131.0
Home Office,Aug,125155.0,21924.0
Consumer,Aug,378958.0,68799.0
Corporate,Aug,213652.0,37360.0
Home Office,Apr,126469.0,21626.0
Consumer,Jun,338970.0,61051.0
Consumer,May,373175.0,66024.0
Home Office,Sep,111783.0,19689.0
Corporate,Jul,202729.0,37137.0
Corporate,Dec,271089.0,47642.0
Corporate,May,250130.0,44100.0
Corporate,Apr,246958.0,41622.0
Home Office,May,131068.0,24222.0
Home Office,Jan,136513.0,25448.0
Home Office,Jun,114725.0,21635.0
Consumer,Sep,371207.0,63712.0
Home Office,Mar,155920.0,24826.0
Consumer,Apr,363084.0,63626.0
Home Office,Nov,140514.0,24635.0
Home Office,Oct,162992.0,28603.0
Consumer,Dec,412169.0,73246.0
Corporate,Nov,264245.0,43295.0
Corporate,Sep,220260.0,38953.0
Corporate,Feb,236409.0,38748.0
Home Office,Feb,114207.0,20359.0
Consumer,Mar,408874.0,72737.0
Consumer,Oct,396835.0,68829.0
Corporate,Jan,268860.0,46359.0
Consumer,Jan,355429.0,63137.0
Corporate,Jun,215504.0,37897.0
Home Office,Dec,141734.0,23024.0
Consumer,Feb,341839.0,63078.0
