region,month_name,total_sales
South,Mar,216371.0
South,Jan,204962.0
East,Apr,337584.0
East,Nov,305515.0
Central,May,252966.0
East,Mar,310422.0
Central,Oct,231777.0
South,Nov,201349.0
Central,Apr,254240.0
South,Jul,140973.0
Central,Mar,279528.0
East,Jan,320745.0
West,Apr,342225.0
East,Sep,297504.0
South,Sep,196931.0
West,Aug,291617.0
Central,Nov,227254.0
South,Feb,192971.0
West,Mar,329294.0
South,Dec,220430.0
East,Feb,310162.0
West,Dec,400205.0
West,Sep,321674.0
Central,Sep,224008.0
South,Aug,195498.0
East,Jun,288980.0
West,Jan,358111.0
South,Apr,211194.0
Central,Dec,256272.0
West,Oct,324362.0
Central,Jun,232865.0
Central,Aug,268238.0
East,Oct,370392.0
West,Jun,328445.0
West,Jul,330429.0
West,Nov,337142.0
East,Dec,350787.0
South,Jun,194919.0
East,Jul,317618.0
East,May,330686.0
South,Oct,230313.0
Central,Jul,265248.0
Central,Jan,252019.0
East,Aug,296864.0
Central,Feb,251064.0
South,May,223167.0
West,May,324074.0
West,Feb,240271.0
