segment,month_name,total_sales,total_profit
Corporate,Oct,244932.0,42555.0
Home Office,Jul,128157.0,22940.0
Consumer,Jul,327990.0,59377.0
Corporate,Mar,215667.0,36297.0
Consumer,Nov,317725.0,54270.0
Home Office,Aug,119840.0,20879.0
Consumer,Aug,362202.0,65808.0
Corporate,Aug,203311.0,35505.0
Home Office,Apr,120628.0,20725.0
Consumer,Jun,328320.0,59215.0
Consumer,May,357499.0,63194.0
Home Office,Sep,99621.0,16728.0
Corporate,Jul,194354.0,35604.0
Corporate,Dec,262970.0,46411.0
Corporate,May,235366.0,41761.0
Corporate,Apr,230943.0,40201.0
Home Office,May,127136.0,23511.0
Home Office,Jan,130789.0,24364.0
Home Office,Jun,105420.0,19547.0
Consumer,Sep,353440.0,60599.0
Home Office,Mar,149575.0,23640.0
Consumer,Apr,344217.0,61073.0
Home Office,Nov,136512.0,23892.0
Home Office,Oct,158905.0,27947.0
Consumer,Dec,388012.0,68462.0
Corporate,Nov,254177.0,41584.0
Corporate,Sep,197088.0,34480.0
Corporate,Feb,218884.0,36563.0
Home Office,Feb,111211.0,19846.0
Consumer,Mar,394681.0,70293.0
Consumer,Oct,384412.0,66865.0
Corporate,Jan,261668.0,45140.0
Consumer,Jan,332535.0,60121.0
Corporate,Jun,203919.0,36062.0
Home Office,Dec,137109.0,22325.0
Consumer,Feb,331143.0,61401.0
