region,month_name,total_sales
South,Mar,231414.0
South,Jan,214323.0
East,Apr,369655.0
East,Nov,326446.0
Central,May,268422.0
East,Mar,331506.0
Central,Oct,261161.0
South,Nov,224331.0
Central,Apr,277462.0
South,Jul,154779.0
Central,Mar,295629.0
East,Jan,351290.0
West,Apr,364803.0
East,Sep,315835.0
South,Sep,204329.0
West,Aug,310297.0
Central,Nov,250690.0
South,Feb,207676.0
West,Mar,346209.0
South,Dec,232180.0
East,Feb,330172.0
West,Dec,421622.0
West,Sep,354013.0
Central,Sep,242971.0
South,Aug,204788.0
East,Jun,309896.0
West,Jan,385802.0
South,Apr,223115.0
Central,Dec,283089.0
West,Oct,348989.0
Central,Jun,252689.0
Central,Aug,287424.0
East,Oct,388448.0
West,Jun,347345.0
West,Jul,352100.0
West,Nov,356889.0
East,Dec,369373.0
South,Jun,207958.0
East,Jul,352482.0
East,May,353220.0
South,Oct,247529.0
Central,Jul,284156.0
Central,Jan,279296.0
East,Aug,319072.0
Central,Feb,273036.0
South,May,241897.0
West,May,349697.0
West,Feb,259619.0
