segment,month_name,total_sales,total_profit
Corporate,Oct,374579.0,65407.0
Home Office,Jul,229243.0,42375.0
Consumer,Jul,549615.0,96073.0
Corporate,Mar,315360.0,53743.0
Consumer,Nov,530597.0,91383.0
Home Office,Aug,197106.0,35650.0
Consumer,Aug,570404.0,101908.0
Corporate,Aug,320908.0,55321.0
Home Office,Apr,209299.0,36437.0
Consumer,Jun,541149.0,97445.0
Consumer,May,610790.0,108342.0
Home Office,Sep,187569.0,32892.0
Corporate,Jul,322629.0,56767.0
Corporate,Dec,401940.0,69585.0
Corporate,May,350482.0,62314.0
Corporate,Apr,365910.0,62945.0
Home Office,May,212301.0,38845.0
Home Office,Jan,205342.0,37882.0
Home Office,Jun,185929.0,34310.0
Consumer,Sep,566714.0,100428.0
Home Office,Mar,230958.0,38388.0
Consumer,Apr,618784.0,109268.0
Home Office,Nov,202574.0,35598.0
Home Office,Oct,226483.0,39989.0
Consumer,Dec,642953.0,116179.0
Corporate,Nov,373827.0,64320.0
Corporate,Sep,325723.0,58073.0
Corporate,Feb,336171.0,55808.0
Home Office,Feb,180539.0,32692.0
Consumer,Mar,621126.0,110002.0
Consumer,Oct,608435.0,107258.0
Corporate,Jan,427698.0,72144.0
Consumer,Jan,542520.0,95292.0
Corporate,Jun,347974.0,62967.0
Home Office,Dec,222872.0,38210.0
Consumer,Feb,522188.0,95243.0
