segment,month_name,total_sales,total_profit
Corporate,Oct,275388.0,48302.0
Home Office,Jul,144650.0,25954.0
Consumer,Jul,383863.0,69231.0
Corporate,Mar,248239.0,42033.0
Consumer,Nov,357209.0,61424.0
Home Office,Aug,132103.0,23069.0
Consumer,Aug,406641.0,74100.0
Corporate,Aug,233317.0,40498.0
Home Office,Apr,133876.0,23255.0
Consumer,Jun,379902.0,67571.0
Consumer,May,410713.0,72624.0
Home Office,Sep,118648.0,21165.0
Corporate,Jul,216393.0,39648.0
Corporate,Dec,283659.0,49697.0
Corporate,May,260909.0,46002.0
Corporate,Apr,260083.0,44068.0
Home Office,May,137706.0,25205.0
Home Office,Jan,142649.0,26470.0
Home Office,Jun,121840.0,22720.0
Consumer,Sep,408408.0,71093.0
Home Office,Mar,163851.0,26105.0
Consumer,Apr,421360.0,75097.0
Home Office,Nov,145353.0,25553.0
Home Office,Oct,170839.0,29874.0
Consumer,Dec,434077.0,76962.0
Corporate,Nov,273863.0,45040.0
Corporate,Sep,241123.0,43306.0
Corporate,Feb,245423.0,40538.0
Home Office,Feb,125448.0,22499.0
Consumer,Mar,443215.0,78998.0
Consumer,Oct,441377.0,78598.0
Corporate,Jan,293916.0,49204.0
Consumer,Jan,379909.0,67608.0
Corporate,Jun,237300.0,42811.0
Home Office,Dec,152621.0,24832.0
Consumer,Feb,365915.0,67746.0
