segment,month_name,total_sales,total_profit
Corporate,Oct,279731.0,48884.0
Home Office,Jul,147090.0,26268.0
Consumer,Jul,396498.0,71334.0
Corporate,Mar,254381.0,42994.0
Consumer,Nov,367924.0,63397.0
Home Office,Aug,134571.0,23453.0
Consumer,Aug,422153.0,76807.0
Corporate,Aug,242500.0,41854.0
Home Office,Apr,137492.0,23863.0
Consumer,Jun,401038.0,71564.0
Consumer,May,422075.0,74872.0
Home Office,Sep,120534.0,21535.0
Corporate,Jul,222552.0,40768.0
Corporate,Dec,292471.0,51058.0
Corporate,May,276519.0,48277.0
Corporate,Apr,272044.0,46262.0
Home Office,May,142229.0,25932.0
Home Office,Jan,146259.0,27161.0
Home Office,Jun,125060.0,23128.0
Consumer,Sep,422286.0,73264.0
Home Office,Mar,165892.0,26419.0
Consumer,Apr,433644.0,77229.0
Home Office,Nov,150744.0,26268.0
Home Office,Oct,172236.0,30144.0
Consumer,Dec,456526.0,82090.0
Corporate,Nov,285177.0,46976.0
Corporate,Sep,248231.0,44513.0
Corporate,Feb,250817.0,41352.0
Home Office,Feb,129693.0,23255.0
Consumer,Mar,472274.0,84522.0
Consumer,Oct,452261.0,80627.0
Corporate,Jan,301793.0,50692.0
Consumer,Jan,395894.0,70160.0
Corporate,Jun,257687.0,46335.0
Home Office,Dec,158684.0,26065.0
Consumer,Feb,376359.0,69379.0
