segment,month_name,total_sales,total_profit
Corporate,Oct,366135.0,63612.0
Home Office,Jul,229140.0,42349.0
Consumer,Jul,547495.0,95783.0
Corporate,Mar,315221.0,53735.0
Consumer,Nov,519464.0,88915.0
Home Office,Aug,196438.0,35536.0
Consumer,Aug,568041.0,101428.0
Corporate,Aug,320798.0,55291.0
Home Office,Apr,209299.0,36437.0
Consumer,Jun,540144.0,97275.0
Consumer,May,601168.0,106625.0
Home Office,Sep,187569.0,32892.0
Corporate,Jul,311244.0,55687.0
Corporate,Dec,400145.0,69218.0
Corporate,May,350153.0,62275.0
Corporate,Apr,365089.0,62731.0
Home Office,May,212301.0,38845.0
Home Office,Jan,204867.0,37844.0
Home Office,Jun,185493.0,34255.0
Consumer,Sep,566177.0,100390.0
Home Office,Mar,229072.0,38106.0
Consumer,Apr,616539.0,108691.0
Home Office,Nov,201614.0,35414.0
Home Office,Oct,225749.0,39901.0
Consumer,Dec,642069.0,116002.0
Corporate,Nov,373650.0,64278.0
Corporate,Sep,323310.0,57827.0
Corporate,Feb,334689.0,55536.0
Home Office,Feb,180213.0,32645.0
Consumer,Mar,619734.0,109778.0
Consumer,Oct,604587.0,106633.0
Corporate,Jan,426647.0,71923.0
Consumer,Jan,541028.0,95096.0
Corporate,Jun,346654.0,62788.0
Home Office,Dec,222646.0,38153.0
Consumer,Feb,519455.0,94795.0
