region,month_name,total_sales
South,Mar,250422.0
South,Jan,237881.0
East,Apr,395006.0
East,Nov,354790.0
Central,May,290683.0
East,Mar,371371.0
Central,Oct,290416.0
South,Nov,240735.0
Central,Apr,306048.0
South,Jul,178668.0
Central,Mar,327279.0
East,Jan,385222.0
West,Apr,397691.0
East,Sep,347362.0
South,Sep,217805.0
West,Aug,343708.0
Central,Nov,275572.0
South,Feb,227382.0
West,Mar,372645.0
South,Dec,243718.0
East,Feb,383052.0
West,Dec,460786.0
West,Sep,393231.0
Central,Sep,267464.0
South,Aug,217602.0
East,Jun,345138.0
West,Jan,419855.0
South,Apr,248242.0
Central,Dec,318550.0
West,Oct,387616.0
Central,Jun,290203.0
Central,Aug,310721.0
East,Oct,421423.0
West,Jun,375158.0
West,Jul,386015.0
West,Nov,389393.0
East,Dec,400971.0
South,Jun,235629.0
East,Jul,390297.0
East,May,373420.0
South,Oct,273008.0
Central,Jul,324496.0
Central,Jan,300520.0
East,Aug,347634.0
Central,Feb,307271.0
South,May,264394.0
West,May,376351.0
West,Feb,288273.0
