category,month,total_sales,total_profit
Furniture,Sep,197102.0,33013.0
Furniture,Oct,185396.0,34252.0
Furniture,Mar,222925.0,40946.0
Office Supplies,Feb,528797.0,93211.0
Technology,Jul,194489.0,34116.0
Office Supplies,Dec,588445.0,102391.0
Furniture,Aug,181466.0,32798.0
Office Supplies,Jul,530236.0,97305.0
Office Supplies,Jun,508773.0,93343.0
Technology,Sep,177793.0,32412.0
Technology,Dec,237744.0,41472.0
Technology,Jun,210208.0,38343.0
Office Supplies,Jan,588205.0,101568.0
Technology,Aug,194020.0,33947.0
Technology,Oct,239521.0,41111.0
Technology,Jan,196796.0,35855.0
Office Supplies,Mar,567973.0,96103.0
Office Supplies,Aug,513044.0,90573.0
Office Supplies,Sep,515658.0,91212.0
Office Supplies,Oct,585122.0,103298.0
Furniture,Nov,178615.0,30334.0
Office Supplies,Nov,513806.0,88344.0
Technology,May,187486.0,31251.0
Furniture,Feb,151394.0,28186.0
Office Supplies,Apr,515457.0,91204.0
Furniture,Jan,179436.0,31244.0
Furniture,Jun,182271.0,31361.0
Technology,Nov,221353.0,39043.0
Technology,Mar,172294.0,29262.0
Technology,Feb,166340.0,28136.0
Furniture,Apr,199716.0,35610.0
Technology,Apr,241826.0,40903.0
Furniture,Dec,202910.0,37815.0
Office Supplies,May,580839.0,104340.0
Furniture,Jul,163235.0,28852.0
Furniture,May,181787.0,33756.0
