region,month_name,total_sales
South,Mar,183172.0
South,Jan,157993.0
East,Apr,256587.0
East,Nov,240239.0
Central,May,199742.0
East,Mar,247891.0
Central,Oct,184994.0
South,Nov,154751.0
Central,Apr,205923.0
South,Jul,107822.0
Central,Mar,223227.0
East,Jan,263561.0
West,Apr,266183.0
East,Sep,224126.0
South,Sep,159323.0
West,Aug,225953.0
Central,Nov,180964.0
South,Feb,158999.0
West,Mar,254151.0
South,Dec,178075.0
East,Feb,237395.0
West,Dec,297312.0
West,Sep,240920.0
Central,Sep,188030.0
South,Aug,152514.0
East,Jun,225532.0
West,Jan,269256.0
South,Apr,147187.0
Central,Dec,194639.0
West,Oct,254652.0
Central,Jun,182398.0
Central,Aug,201000.0
East,Oct,303603.0
West,Jun,262630.0
West,Jul,261111.0
West,Nov,254917.0
East,Dec,260287.0
South,Jun,143352.0
East,Jul,234926.0
East,May,251311.0
South,Oct,180078.0
Central,Jul,202330.0
Central,Jan,187111.0
East,Aug,240021.0
Central,Feb,197455.0
South,May,172321.0
West,May,240224.0
West,Feb,177223.0
