region,month_name,total_sales
South,Mar,250422.0
South,Jan,240822.0
East,Apr,396513.0
East,Nov,357276.0
Central,May,292272.0
East,Mar,372836.0
Central,Oct,291058.0
South,Nov,240882.0
Central,Apr,313713.0
South,Jul,178668.0
Central,Mar,327279.0
East,Jan,387603.0
West,Apr,401301.0
East,Sep,360143.0
South,Sep,218282.0
West,Aug,344950.0
Central,Nov,276268.0
South,Feb,227824.0
West,Mar,375353.0
South,Dec,245148.0
East,Feb,390617.0
West,Dec,462325.0
West,Sep,395032.0
Central,Sep,268339.0
South,Aug,219181.0
East,Jun,346501.0
West,Jan,421810.0
South,Apr,248703.0
Central,Dec,320092.0
West,Oct,389758.0
Central,Jun,291180.0
Central,Aug,311669.0
East,Oct,423212.0
West,Jun,377459.0
West,Jul,389569.0
West,Nov,391043.0
East,Dec,410564.0
South,Jun,235629.0
East,Jul,393126.0
East,May,377095.0
South,Oct,278353.0
Central,Jul,325041.0
Central,Jan,301001.0
East,Aug,351395.0
Central,Feb,307864.0
South,May,264661.0
West,May,378944.0
West,Feb,289017.0
