segment,month_name,total_sales,total_profit
Corporate,Oct,388551.0,67653.0
Home Office,Jul,234700.0,43085.0
Consumer,Jul,580953.0,101816.0
Corporate,Mar,328533.0,55435.0
Consumer,Nov,571501.0,97984.0
Home Office,Aug,202392.0,36616.0
Consumer,Aug,592049.0,105591.0
Corporate,Aug,328774.0,56814.0
Home Office,Apr,216274.0,37788.0
Consumer,Jun,568755.0,102743.0
Consumer,May,635316.0,112541.0
Home Office,Sep,194738.0,34316.0
Corporate,Jul,334970.0,59411.0
Corporate,Dec,409484.0,70598.0
Corporate,May,361885.0,64301.0
Corporate,Apr,380422.0,65217.0
Home Office,May,219770.0,40163.0
Home Office,Jan,213359.0,39383.0
Home Office,Jun,192300.0,35499.0
Consumer,Sep,593314.0,105102.0
Home Office,Mar,236362.0,39377.0
Consumer,Apr,642714.0,113497.0
Home Office,Nov,206217.0,36313.0
Home Office,Oct,230699.0,40738.0
Consumer,Dec,670479.0,121415.0
Corporate,Nov,385846.0,66452.0
Corporate,Sep,334293.0,59538.0
Corporate,Feb,345218.0,57160.0
Home Office,Feb,188792.0,34562.0
Consumer,Mar,649463.0,114557.0
Consumer,Oct,636995.0,112057.0
Corporate,Jan,448441.0,76530.0
Consumer,Jan,573492.0,100111.0
Corporate,Jun,359408.0,64880.0
Home Office,Dec,229997.0,39429.0
Consumer,Feb,541628.0,98246.0
