category,month,total_sales,total_profit
Furniture,Sep,173412.0,28895.0
Furniture,Oct,167482.0,31166.0
Furniture,Mar,200693.0,37034.0
Office Supplies,Feb,458107.0,80968.0
Technology,Jul,166436.0,29378.0
Office Supplies,Dec,511099.0,88565.0
Furniture,Aug,160381.0,28804.0
Office Supplies,Jul,440140.0,81348.0
Office Supplies,Jun,403685.0,73112.0
Technology,Sep,145152.0,26309.0
Technology,Dec,190409.0,32994.0
Technology,Jun,181263.0,33193.0
Office Supplies,Jan,483745.0,83827.0
Technology,Aug,163396.0,28678.0
Technology,Oct,208933.0,34730.0
Technology,Jan,168585.0,30941.0
Office Supplies,Mar,497797.0,83225.0
Office Supplies,Aug,437712.0,78024.0
Office Supplies,Sep,432024.0,76798.0
Office Supplies,Oct,496428.0,88042.0
Furniture,Nov,159315.0,26967.0
Office Supplies,Nov,422741.0,70958.0
Technology,May,161570.0,26983.0
Furniture,Feb,129018.0,24429.0
Office Supplies,Apr,440417.0,77999.0
Furniture,Jan,157892.0,27355.0
Furniture,Jun,131401.0,21694.0
Technology,Nov,188101.0,32879.0
Technology,Mar,146713.0,25192.0
Technology,Feb,142568.0,24064.0
Furniture,Apr,165965.0,28997.0
Technology,Apr,197910.0,33270.0
Furniture,Dec,159652.0,28587.0
Office Supplies,May,481644.0,85983.0
Furniture,Jul,132315.0,23153.0
Furniture,May,159844.0,29825.0
