region,month_name,total_sales
South,Mar,152372.0
Central,Sep,152779.0
South,Aug,132060.0
South,Jan,135358.0
East,Jun,176777.0
West,Jan,231223.0
South,Apr,114908.0
East,Apr,208704.0
East,Nov,209620.0
Central,Dec,163004.0
West,Oct,224106.0
Central,May,177985.0
Central,Jun,154908.0
East,Mar,201698.0
Central,Aug,164287.0
East,Oct,253657.0
Central,Oct,163685.0
South,Nov,133131.0
West,Jun,195941.0
Central,Apr,181301.0
South,Jul,95681.0
West,Jul,212497.0
West,Nov,225434.0
Central,Mar,204158.0
East,Jan,222099.0
West,Apr,210338.0
East,Sep,188505.0
East,Dec,222720.0
South,Jun,119865.0
East,Jul,193812.0
East,May,212700.0
South,Sep,133766.0
West,Aug,195373.0
South,Oct,158128.0
Central,Jul,168325.0
Central,Jan,156415.0
East,Aug,207282.0
Central,Nov,154073.0
South,Feb,147006.0
West,Mar,213730.0
Central,Feb,163374.0
South,Dec,154682.0
East,Feb,203671.0
South,May,152827.0
West,Dec,266606.0
West,Sep,189868.0
West,May,195602.0
West,Feb,156106.0
