segment,month_name,total_sales,total_profit
Corporate,Oct,344766.0,60360.0
Home Office,Jul,215486.0,39624.0
Consumer,Jul,507607.0,89341.0
Corporate,Mar,300531.0,51056.0
Consumer,Nov,488900.0,84080.0
Home Office,Aug,184390.0,33259.0
Consumer,Aug,532444.0,95468.0
Corporate,Aug,297322.0,51378.0
Home Office,Apr,194814.0,34157.0
Consumer,Jun,507651.0,91189.0
Consumer,May,544682.0,96606.0
Home Office,Sep,168101.0,29553.0
Corporate,Jul,289645.0,52317.0
Corporate,Dec,371952.0,64254.0
Corporate,May,329858.0,58013.0
Corporate,Apr,331371.0,56817.0
Home Office,May,197579.0,36425.0
Home Office,Jan,192892.0,35775.0
Home Office,Jun,172979.0,31838.0
Consumer,Sep,539974.0,95789.0
Home Office,Mar,207435.0,33751.0
Consumer,Apr,586955.0,103212.0
Home Office,Nov,192579.0,33878.0
Home Office,Oct,211283.0,37225.0
Consumer,Dec,601222.0,108821.0
Corporate,Nov,358008.0,61557.0
Corporate,Sep,296070.0,52605.0
Corporate,Feb,308402.0,50713.0
Home Office,Feb,161815.0,29198.0
Consumer,Mar,578606.0,102373.0
Consumer,Oct,566546.0,100754.0
Corporate,Jan,391306.0,66069.0
Consumer,Jan,511211.0,89885.0
Corporate,Jun,324705.0,58640.0
Home Office,Dec,208191.0,35746.0
Consumer,Feb,491711.0,89699.0
