category,month,total_sales,total_profit
Furniture,Sep,200621.0,33837.0
Furniture,Oct,192527.0,35262.0
Furniture,Mar,228991.0,41987.0
Office Supplies,Feb,536164.0,94294.0
Technology,Jul,200839.0,35123.0
Office Supplies,Dec,599687.0,104294.0
Furniture,Aug,184308.0,33320.0
Office Supplies,Jul,539648.0,98743.0
Office Supplies,Jun,518293.0,94997.0
Technology,Sep,180819.0,32910.0
Technology,Dec,251183.0,44139.0
Technology,Jun,212648.0,38837.0
Office Supplies,Jan,599373.0,103546.0
Technology,Aug,197535.0,34417.0
Technology,Oct,240981.0,41306.0
Technology,Jan,198632.0,36215.0
Office Supplies,Mar,587634.0,98938.0
Office Supplies,Aug,522699.0,92289.0
Office Supplies,Sep,525010.0,92786.0
Office Supplies,Oct,596140.0,105416.0
Furniture,Nov,184628.0,31526.0
Office Supplies,Nov,523111.0,89906.0
Technology,May,191250.0,31865.0
Furniture,Feb,154843.0,28680.0
Office Supplies,Apr,534957.0,94414.0
Furniture,Jan,182300.0,31715.0
Furniture,Jun,183740.0,31623.0
Technology,Nov,225132.0,39750.0
Technology,Mar,175952.0,29968.0
Technology,Feb,171401.0,29078.0
Furniture,Apr,204233.0,36512.0
Technology,Apr,251968.0,42743.0
Furniture,Dec,214583.0,40289.0
Office Supplies,May,600019.0,108223.0
Furniture,Jul,172353.0,30840.0
Furniture,May,185350.0,34209.0
