state,total_sales,total_customers
Alabama,53152.0,20
Arizona,306342.0,70
Arkansas,55415.0,5
California,2117347.0,466
Colorado,242190.0,51
Connecticut,79529.0,18
Delaware,79057.0,17
District of Columbia,6729.0,2
Florida,394979.0,78
Georgia,138062.0,51
Illinois,466273.0,120
Indiana,124374.0,29
Iowa,23817.0,12
Kansas,36327.0,4
Kentucky,252673.0,38
Louisiana,57727.0,24
Maryland,37363.0,9
Massachusetts,127428.0,29
Michigan,214413.0,42
Minnesota,170273.0,28
Mississippi,59791.0,11
Missouri,67416.0,21
Nebraska,1886.0,3
Nevada,16288.0,11
New Hampshire,25673.0,7
New Jersey,174564.0,37
New Mexico,5662.0,8
New York,1064266.0,247
North Carolina,303235.0,81
Ohio,528426.0,122
Oklahoma,40230.0,8
Oregon,35846.0,5
Pennsylvania,576387.0,132
Rhode Island,56400.0,10
South Dakota,2397.0,4
Tennessee,167107.0,41
Texas,1020024.0,215
Utah,63420.0,17
Virginia,230076.0,49
Washington,489338.0,128
Wisconsin,69385.0,23
