region,month_name,total_sales
South,Mar,208610.0
South,Jan,190215.0
East,Apr,321750.0
East,Nov,289457.0
Central,May,235700.0
East,Mar,297243.0
Central,Oct,219728.0
South,Nov,190749.0
Central,Apr,246119.0
South,Jul,133458.0
Central,Mar,260267.0
East,Jan,307968.0
West,Apr,322672.0
East,Sep,283023.0
South,Sep,184439.0
West,Aug,277397.0
Central,Nov,213709.0
South,Feb,180210.0
West,Mar,305768.0
South,Dec,202231.0
East,Feb,298927.0
West,Dec,383667.0
West,Sep,300163.0
Central,Sep,213914.0
South,Aug,183111.0
East,Jun,279803.0
West,Jan,336081.0
South,Apr,198228.0
Central,Dec,243618.0
West,Oct,309535.0
Central,Jun,219573.0
Central,Aug,257784.0
East,Oct,357185.0
West,Jun,309315.0
West,Jul,316407.0
West,Nov,327154.0
East,Dec,331100.0
South,Jun,177734.0
East,Jul,303521.0
East,May,304773.0
South,Oct,217439.0
Central,Jul,241969.0
Central,Jan,242150.0
East,Aug,282937.0
Central,Feb,240905.0
South,May,209765.0
West,May,301866.0
West,Feb,227425.0
