region,month_name,total_sales
South,Mar,190429.0
South,Jan,176212.0
East,Apr,286807.0
East,Nov,265275.0
Central,May,211354.0
East,Mar,267271.0
Central,Oct,199375.0
South,Nov,173439.0
Central,Apr,214910.0
South,Jul,117807.0
Central,Mar,231433.0
East,Jan,279937.0
West,Apr,290971.0
East,Sep,243138.0
South,Sep,171639.0
West,Aug,243324.0
Central,Nov,193626.0
South,Feb,168965.0
West,Mar,273266.0
South,Dec,186214.0
East,Feb,260104.0
West,Dec,336913.0
West,Sep,276234.0
Central,Sep,196846.0
South,Aug,167134.0
East,Jun,252371.0
West,Jan,300911.0
South,Apr,163119.0
Central,Dec,218262.0
West,Oct,276272.0
Central,Jun,204569.0
Central,Aug,218636.0
East,Oct,331012.0
West,Jun,284920.0
West,Jul,286756.0
West,Nov,278989.0
East,Dec,286288.0
South,Jun,156717.0
East,Jul,263402.0
East,May,270095.0
South,Oct,202165.0
Central,Jul,217274.0
Central,Jan,205462.0
East,Aug,258821.0
Central,Feb,222285.0
South,May,192459.0
West,May,274381.0
West,Feb,194235.0
