category,month,total_sales,total_profit
Furniture,Sep,223906.0,38128.0
Furniture,Oct,208888.0,38488.0
Furniture,Mar,255053.0,46845.0
Office Supplies,Feb,593584.0,105271.0
Technology,Jul,232079.0,39750.0
Office Supplies,Dec,660080.0,114412.0
Furniture,Aug,219941.0,40168.0
Office Supplies,Jul,605437.0,110296.0
Office Supplies,Jun,572351.0,104540.0
Technology,Sep,199670.0,36365.0
Technology,Dec,277128.0,49773.0
Technology,Jun,237670.0,43492.0
Office Supplies,Jan,676540.0,116897.0
Technology,Aug,212813.0,37434.0
Technology,Oct,260555.0,44496.0
Technology,Jan,220348.0,40171.0
Office Supplies,Mar,647875.0,108714.0
Office Supplies,Aug,587241.0,103549.0
Office Supplies,Sep,583519.0,104062.0
Office Supplies,Oct,656431.0,115779.0
Furniture,Nov,203222.0,35053.0
Office Supplies,Nov,588833.0,99970.0
Technology,May,213095.0,36054.0
Furniture,Feb,172016.0,32065.0
Office Supplies,Apr,618430.0,108070.0
Furniture,Jan,201940.0,35132.0
Furniture,Jun,199689.0,34485.0
Technology,Nov,249263.0,44789.0
Technology,Mar,190393.0,32758.0
Technology,Feb,198447.0,32599.0
Furniture,Apr,218787.0,39038.0
Technology,Apr,280312.0,48026.0
Furniture,Dec,250224.0,45958.0
Office Supplies,May,669041.0,120490.0
Furniture,Jul,189426.0,33570.0
Furniture,May,204436.0,37948.0
