region,month_name,total_sales
South,Mar,157483.0
Central,Sep,173676.0
South,Aug,137196.0
South,Jan,137615.0
East,Jun,188032.0
West,Jan,246052.0
South,Apr,130360.0
East,Apr,225012.0
East,Nov,218705.0
Central,Dec,169666.0
West,Oct,236907.0
Central,May,184888.0
Central,Jun,165633.0
East,Mar,229186.0
Central,Aug,175970.0
East,Oct,271917.0
Central,Oct,176798.0
South,Nov,135820.0
West,Jun,224459.0
Central,Apr,188632.0
South,Jul,98291.0
West,Jul,225970.0
West,Nov,239127.0
Central,Mar,212417.0
East,Jan,241564.0
West,Apr,235485.0
East,Sep,205695.0
East,Dec,238340.0
South,Jun,124436.0
East,Jul,208945.0
East,May,220797.0
South,Sep,136632.0
West,Aug,209920.0
South,Oct,167946.0
Central,Jul,180726.0
Central,Jan,168205.0
East,Aug,219793.0
Central,Nov,161369.0
South,Feb,149385.0
West,Mar,233379.0
Central,Feb,179675.0
South,Dec,157155.0
East,Feb,218298.0
South,May,159068.0
West,Dec,276773.0
West,Sep,217307.0
West,May,215736.0
West,Feb,165160.0
