segment,month_name,total_sales,total_profit
Corporate,Oct,316540.0,55468.0
Home Office,Jul,198401.0,36396.0
Consumer,Jul,462435.0,82310.0
Corporate,Mar,280244.0,47444.0
Consumer,Nov,434056.0,76115.0
Home Office,Aug,161073.0,28101.0
Consumer,Aug,487187.0,87821.0
Corporate,Aug,271993.0,46891.0
Home Office,Apr,171585.0,30851.0
Consumer,Jun,459776.0,82061.0
Consumer,May,506669.0,90600.0
Home Office,Sep,145147.0,25480.0
Corporate,Jul,259798.0,47157.0
Corporate,Dec,337569.0,58965.0
Corporate,May,308708.0,54297.0
Corporate,Apr,304194.0,52044.0
Home Office,May,178052.0,32581.0
Home Office,Jan,182645.0,33918.0
Home Office,Jun,159135.0,29757.0
Consumer,Sep,490988.0,86029.0
Home Office,Mar,190887.0,30554.0
Consumer,Apr,525710.0,92618.0
Home Office,Nov,174699.0,30498.0
Home Office,Oct,193018.0,33868.0
Consumer,Dec,552121.0,100359.0
Corporate,Nov,331562.0,55951.0
Corporate,Sep,278922.0,49613.0
Corporate,Feb,282651.0,46202.0
Home Office,Feb,147600.0,26225.0
Consumer,Mar,534996.0,95083.0
Consumer,Oct,532936.0,94900.0
Corporate,Jan,353737.0,59259.0
Consumer,Jan,469261.0,82473.0
Corporate,Jun,306112.0,55458.0
Home Office,Dec,191182.0,32796.0
Consumer,Feb,441043.0,81272.0
