region,month_name,total_sales
South,Mar,155117.0
Central,Sep,165893.0
South,Aug,133894.0
South,Jan,135978.0
East,Jun,181581.0
West,Jan,236877.0
South,Apr,124843.0
East,Apr,212099.0
East,Nov,213985.0
Central,Dec,166133.0
West,Oct,229847.0
Central,May,180994.0
Central,Jun,160502.0
East,Mar,210980.0
Central,Aug,167721.0
East,Oct,256389.0
Central,Oct,166003.0
South,Nov,134782.0
West,Jun,203631.0
Central,Apr,184049.0
South,Jul,96315.0
West,Jul,219362.0
West,Nov,232244.0
Central,Mar,207580.0
East,Jan,225331.0
West,Apr,213777.0
East,Sep,199188.0
East,Dec,230411.0
South,Jun,122086.0
East,Jul,201459.0
East,May,217079.0
South,Sep,135620.0
West,Aug,201287.0
South,Oct,163042.0
Central,Jul,171467.0
Central,Jan,160710.0
East,Aug,211296.0
Central,Nov,157028.0
South,Feb,147223.0
West,Mar,216625.0
Central,Feb,176379.0
South,Dec,156332.0
East,Feb,207367.0
South,May,154387.0
West,Dec,269942.0
West,Sep,201236.0
West,May,199237.0
West,Feb,159420.0
