region,month_name,total_sales
South,Mar,151654.0
Central,Sep,152023.0
South,Aug,132060.0
South,Jan,135012.0
East,Jun,173718.0
West,Jan,230647.0
South,Apr,114544.0
East,Apr,208210.0
East,Nov,208042.0
Central,Dec,162935.0
West,Oct,222358.0
Central,May,177985.0
Central,Jun,154454.0
East,Mar,200386.0
Central,Aug,163893.0
East,Oct,251894.0
Central,Oct,163685.0
South,Nov,132860.0
West,Jun,193856.0
Central,Apr,180937.0
South,Jul,95681.0
West,Jul,210818.0
West,Nov,224232.0
Central,Mar,203775.0
East,Jan,220319.0
West,Apr,209547.0
East,Sep,186734.0
East,Dec,221357.0
South,Jun,119680.0
East,Jul,184919.0
East,May,203282.0
South,Sep,133160.0
West,Aug,192378.0
South,Oct,156081.0
Central,Jul,168251.0
Central,Jan,155976.0
East,Aug,205682.0
Central,Nov,153742.0
South,Feb,145713.0
West,Mar,212489.0
Central,Feb,163374.0
South,Dec,154403.0
East,Feb,202198.0
South,May,152827.0
West,Dec,265526.0
West,Sep,188231.0
West,May,194442.0
West,Feb,155878.0
