segment,month_name,total_sales,total_profit
Corporate,Oct,333325.0,58548.0
Home Office,Jul,206440.0,37819.0
Consumer,Jul,492822.0,86917.0
Corporate,Mar,293365.0,49537.0
Consumer,Nov,478313.0,82226.0
Home Office,Aug,176339.0,31434.0
Consumer,Aug,521135.0,93550.0
Corporate,Aug,287775.0,49542.0
Home Office,Apr,186311.0,32286.0
Consumer,Jun,492098.0,88751.0
Consumer,May,530716.0,94363.0
Home Office,Sep,161946.0,28403.0
Corporate,Jul,274503.0,49610.0
Corporate,Dec,365454.0,63244.0
Corporate,May,323858.0,57008.0
Corporate,Apr,316265.0,53963.0
Home Office,May,185469.0,33866.0
Home Office,Jan,190262.0,35334.0
Home Office,Jun,166519.0,31060.0
Consumer,Sep,517811.0,91150.0
Home Office,Mar,202431.0,32788.0
Consumer,Apr,572123.0,100854.0
Home Office,Nov,187591.0,32981.0
Home Office,Oct,200837.0,35302.0
Consumer,Dec,579059.0,105455.0
Corporate,Nov,345903.0,58908.0
Corporate,Sep,290659.0,51501.0
Corporate,Feb,304237.0,49885.0
Home Office,Feb,157680.0,28353.0
Consumer,Mar,561175.0,99166.0
Consumer,Oct,554639.0,98462.0
Corporate,Jan,367273.0,61815.0
Consumer,Jan,498089.0,87381.0
Corporate,Jun,316616.0,57350.0
Home Office,Dec,200842.0,34374.0
Consumer,Feb,476548.0,87018.0
