category,month,total_sales,total_profit
Furniture,Sep,184573.0,30869.0
Furniture,Oct,172933.0,32084.0
Furniture,Mar,209475.0,38496.0
Office Supplies,Feb,478621.0,84324.0
Technology,Jul,177820.0,31434.0
Office Supplies,Dec,543367.0,94241.0
Furniture,Aug,170106.0,30566.0
Office Supplies,Jul,484280.0,89133.0
Office Supplies,Jun,449412.0,83549.0
Technology,Sep,155259.0,27923.0
Technology,Dec,211608.0,37324.0
Technology,Jun,197976.0,35890.0
Office Supplies,Jan,530207.0,91608.0
Technology,Aug,176939.0,30956.0
Technology,Oct,218285.0,36401.0
Technology,Jan,178897.0,32781.0
Office Supplies,Mar,537841.0,91094.0
Office Supplies,Aug,469919.0,83835.0
Office Supplies,Sep,470725.0,83770.0
Office Supplies,Oct,529885.0,93820.0
Furniture,Nov,169130.0,28666.0
Office Supplies,Nov,462922.0,78835.0
Technology,May,172782.0,29019.0
Furniture,Feb,137126.0,25880.0
Office Supplies,Apr,471986.0,83644.0
Furniture,Jan,166884.0,29020.0
Furniture,Jun,159264.0,26440.0
Technology,Nov,197379.0,34412.0
Technology,Mar,159722.0,27081.0
Technology,Feb,153208.0,25954.0
Furniture,Apr,176151.0,30797.0
Technology,Apr,215120.0,36467.0
Furniture,Dec,174268.0,31084.0
Office Supplies,May,522360.0,92705.0
Furniture,Jul,141703.0,24885.0
Furniture,May,166382.0,30975.0
