category,month,total_sales,total_profit
Furniture,Sep,260590.0,45380.0
Furniture,Oct,249533.0,44648.0
Furniture,Mar,283972.0,52081.0
Office Supplies,Feb,692517.0,123841.0
Technology,Jul,266094.0,45852.0
Office Supplies,Dec,747201.0,129990.0
Furniture,Aug,242992.0,43904.0
Office Supplies,Jul,692972.0,125778.0
Office Supplies,Jun,668008.0,121357.0
Technology,Sep,234776.0,42206.0
Technology,Dec,312543.0,55938.0
Technology,Jun,266404.0,48940.0
Office Supplies,Jan,769164.0,133644.0
Technology,Aug,242063.0,42628.0
Technology,Oct,305218.0,51719.0
Technology,Jan,259319.0,45909.0
Office Supplies,Mar,755624.0,126934.0
Office Supplies,Aug,669308.0,117562.0
Office Supplies,Sep,658812.0,117415.0
Office Supplies,Oct,749810.0,131370.0
Furniture,Nov,228971.0,39541.0
Office Supplies,Nov,694990.0,117947.0
Technology,May,241577.0,41235.0
Furniture,Feb,229249.0,42907.0
Office Supplies,Apr,703341.0,123722.0
Furniture,Jan,236837.0,41596.0
Furniture,Jun,224960.0,38959.0
Technology,Nov,273898.0,48878.0
Technology,Mar,213732.0,36994.0
Technology,Feb,223958.0,36521.0
Furniture,Apr,248498.0,44223.0
Technology,Apr,318815.0,54476.0
Furniture,Dec,278512.0,50811.0
Office Supplies,May,764955.0,137103.0
Furniture,Jul,223067.0,38205.0
Furniture,May,235069.0,43140.0
