region,month_name,total_sales
South,Mar,188913.0
South,Jan,172671.0
East,Apr,274170.0
East,Nov,254317.0
Central,May,207898.0
East,Mar,261300.0
Central,Oct,197596.0
South,Nov,172977.0
Central,Apr,212470.0
South,Jul,116292.0
Central,Mar,229442.0
East,Jan,279234.0
West,Apr,289340.0
East,Sep,238841.0
South,Sep,168046.0
West,Aug,240573.0
Central,Nov,191985.0
South,Feb,168588.0
West,Mar,268632.0
South,Dec,184932.0
East,Feb,255977.0
West,Dec,333677.0
West,Sep,273724.0
Central,Sep,194581.0
South,Aug,165926.0
East,Jun,247548.0
West,Jan,292374.0
South,Apr,158875.0
Central,Dec,205628.0
West,Oct,274298.0
Central,Jun,202289.0
Central,Aug,215045.0
East,Oct,318435.0
West,Jun,282145.0
West,Jul,282823.0
West,Nov,275450.0
East,Dec,276002.0
South,Jun,155658.0
East,Jul,260370.0
East,May,267485.0
South,Oct,194996.0
Central,Jul,215142.0
Central,Jan,200357.0
East,Aug,257602.0
Central,Feb,220018.0
South,May,186351.0
West,May,270322.0
West,Feb,191838.0
