category,month,total_sales,total_profit
Furniture,Sep,165531.0,27394.0
Furniture,Oct,155759.0,29169.0
Furniture,Mar,191375.0,35420.0
Office Supplies,Feb,428802.0,75270.0
Technology,Jul,155976.0,27605.0
Office Supplies,Dec,481472.0,83393.0
Furniture,Aug,152059.0,27285.0
Office Supplies,Jul,402335.0,74169.0
Office Supplies,Jun,378396.0,68634.0
Technology,Sep,133122.0,24182.0
Technology,Dec,179302.0,31102.0
Technology,Jun,174558.0,31997.0
Office Supplies,Jan,446128.0,78543.0
Technology,Aug,152736.0,26334.0
Technology,Oct,194511.0,31986.0
Technology,Jan,157967.0,29186.0
Office Supplies,Mar,452563.0,74814.0
Office Supplies,Aug,405764.0,72989.0
Office Supplies,Sep,392158.0,68364.0
Office Supplies,Oct,460009.0,80084.0
Furniture,Nov,151863.0,25363.0
Office Supplies,Nov,405288.0,67907.0
Technology,May,152752.0,25346.0
Furniture,Feb,123490.0,23323.0
Office Supplies,Apr,394822.0,68528.0
Furniture,Jan,147686.0,25725.0
Furniture,Jun,111902.0,19228.0
Technology,Nov,176326.0,30553.0
Technology,Mar,138556.0,23797.0
Technology,Feb,135788.0,22700.0
Furniture,Apr,157271.0,27646.0
Technology,Apr,177217.0,29695.0
Furniture,Dec,155124.0,27960.0
Office Supplies,May,446151.0,79753.0
Furniture,Jul,123632.0,21710.0
Furniture,May,147903.0,27825.0
