segment,month_name,total_sales,total_profit
Corporate,Oct,442617.0,76342.0
Home Office,Jul,282091.0,50996.0
Consumer,Jul,673505.0,117210.0
Corporate,Mar,363839.0,60771.0
Consumer,Nov,638162.0,110182.0
Home Office,Aug,229837.0,41240.0
Consumer,Aug,669883.0,119453.0
Corporate,Aug,367851.0,63590.0
Home Office,Apr,242021.0,42459.0
Consumer,Jun,662553.0,117949.0
Consumer,May,723563.0,127610.0
Home Office,Sep,227372.0,40530.0
Corporate,Jul,359402.0,63656.0
Corporate,Dec,467829.0,79861.0
Corporate,May,399052.0,70995.0
Corporate,Apr,424979.0,72788.0
Home Office,May,239215.0,44025.0
Home Office,Jan,234823.0,42766.0
Home Office,Jun,221415.0,39782.0
Consumer,Sep,664827.0,118732.0
Home Office,Mar,260624.0,43969.0
Consumer,Apr,726082.0,128782.0
Home Office,Nov,234575.0,41194.0
Home Office,Oct,257648.0,45575.0
Consumer,Dec,757971.0,137672.0
Corporate,Nov,421935.0,72409.0
Corporate,Sep,390415.0,67674.0
Corporate,Feb,405801.0,70021.0
Home Office,Feb,216992.0,39404.0
Consumer,Mar,742736.0,131533.0
Consumer,Oct,719887.0,126113.0
Corporate,Jan,507408.0,88965.0
Consumer,Jan,648696.0,112731.0
Corporate,Jun,405023.0,73353.0
Home Office,Dec,255425.0,44414.0
Consumer,Feb,623133.0,111068.0
