region,month_name,total_sales
South,Mar,242210.0
South,Jan,220778.0
East,Apr,379161.0
East,Nov,338333.0
Central,May,275543.0
East,Mar,356522.0
Central,Oct,272763.0
South,Nov,231651.0
Central,Apr,292596.0
South,Jul,165442.0
Central,Mar,310846.0
East,Jan,362600.0
West,Apr,378322.0
East,Sep,327964.0
South,Sep,210558.0
West,Aug,325284.0
Central,Nov,261539.0
South,Feb,214863.0
West,Mar,358697.0
South,Dec,237085.0
East,Feb,367412.0
West,Dec,432940.0
West,Sep,364796.0
Central,Sep,257874.0
South,Aug,208156.0
East,Jun,316057.0
West,Jan,400077.0
South,Apr,241501.0
Central,Dec,292943.0
West,Oct,370766.0
Central,Jun,261762.0
Central,Aug,297618.0
East,Oct,411097.0
West,Jun,358967.0
West,Jul,366217.0
West,Nov,371726.0
East,Dec,377749.0
South,Jun,227928.0
East,Jul,373105.0
East,May,358927.0
South,Oct,253176.0
Central,Jul,291532.0
Central,Jan,287850.0
East,Aug,330141.0
Central,Feb,292279.0
South,May,249406.0
West,May,363346.0
West,Feb,276655.0
