region,month_name,total_sales
South,Mar,252047.0
South,Jan,241678.0
East,Apr,397985.0
East,Nov,358858.0
Central,May,293890.0
East,Mar,373493.0
Central,Oct,291629.0
South,Nov,241374.0
Central,Apr,314384.0
South,Jul,179811.0
Central,Mar,329317.0
East,Jan,387884.0
West,Apr,404526.0
East,Sep,361448.0
South,Sep,219285.0
West,Aug,347279.0
Central,Nov,276858.0
South,Feb,229367.0
West,Mar,375788.0
South,Dec,247331.0
East,Feb,393344.0
West,Dec,465657.0
West,Sep,396588.0
Central,Sep,268533.0
South,Aug,219531.0
East,Jun,347370.0
West,Jan,433027.0
South,Apr,249551.0
Central,Dec,321099.0
West,Oct,400512.0
Central,Jun,292181.0
Central,Aug,312526.0
East,Oct,423854.0
West,Jun,385378.0
West,Jul,389718.0
West,Nov,392915.0
East,Dec,410932.0
South,Jun,236703.0
East,Jul,393497.0
East,May,378288.0
South,Oct,281665.0
Central,Jul,325745.0
Central,Jan,301932.0
East,Aug,353523.0
Central,Feb,310105.0
South,May,267123.0
West,May,391948.0
West,Feb,290745.0
