segment,month_name,total_sales,total_profit
Corporate,Oct,320968.0,56266.0
Home Office,Jul,202950.0,37242.0
Consumer,Jul,479874.0,84483.0
Corporate,Mar,284521.0,48205.0
Consumer,Nov,459170.0,79406.0
Home Office,Aug,165324.0,28890.0
Consumer,Aug,505586.0,90432.0
Corporate,Aug,275857.0,47560.0
Home Office,Apr,183414.0,31788.0
Consumer,Jun,476676.0,86145.0
Consumer,May,516422.0,92329.0
Home Office,Sep,149496.0,26457.0
Corporate,Jul,265740.0,48175.0
Corporate,Dec,352483.0,61439.0
Corporate,May,312277.0,54995.0
Corporate,Apr,309340.0,52842.0
Home Office,May,180027.0,32854.0
Home Office,Jan,186002.0,34483.0
Home Office,Jun,162174.0,30290.0
Consumer,Sep,499772.0,87668.0
Home Office,Mar,193713.0,31041.0
Consumer,Apr,542440.0,95699.0
Home Office,Nov,177531.0,30959.0
Home Office,Oct,194783.0,34074.0
Consumer,Dec,563495.0,102667.0
Corporate,Nov,338150.0,57369.0
Corporate,Sep,281104.0,49970.0
Corporate,Feb,295772.0,48465.0
Home Office,Feb,151085.0,27137.0
Consumer,Mar,548032.0,97315.0
Consumer,Oct,546538.0,97111.0
Corporate,Jan,355823.0,59596.0
Consumer,Jan,478520.0,83928.0
Corporate,Jun,310346.0,56149.0
Home Office,Dec,197146.0,33770.0
Consumer,Feb,460387.0,83690.0
