region,month_name,total_sales
South,Mar,257728.0
South,Jan,246100.0
East,Apr,404883.0
East,Nov,363867.0
Central,May,300693.0
East,Mar,388775.0
Central,Oct,300851.0
South,Nov,246811.0
Central,Apr,321336.0
South,Jul,185082.0
Central,Mar,339458.0
East,Jan,400687.0
West,Apr,417802.0
East,Sep,377601.0
South,Sep,227185.0
West,Aug,355414.0
Central,Nov,288476.0
South,Feb,233960.0
West,Mar,384909.0
South,Dec,260374.0
East,Feb,400061.0
West,Dec,481349.0
West,Sep,411432.0
Central,Sep,273423.0
South,Aug,235318.0
East,Jun,359423.0
West,Jan,439375.0
South,Apr,253749.0
Central,Dec,330615.0
West,Oct,409108.0
Central,Jun,300808.0
Central,Aug,319178.0
East,Oct,429017.0
West,Jun,392734.0
West,Jul,398116.0
West,Nov,399574.0
East,Dec,415588.0
South,Jun,241047.0
East,Jul,402787.0
East,May,392257.0
South,Oct,284505.0
Central,Jul,334334.0
Central,Jan,311283.0
East,Aug,358975.0
Central,Feb,319443.0
South,May,273822.0
West,May,398835.0
West,Feb,296722.0
