category,month,total_sales,total_profit
Furniture,Sep,264769.0,46071.0
Furniture,Oct,253848.0,45439.0
Furniture,Mar,288276.0,52919.0
Office Supplies,Feb,702993.0,125581.0
Technology,Jul,280186.0,47973.0
Office Supplies,Dec,769910.0,133314.0
Furniture,Aug,246391.0,44439.0
Office Supplies,Jul,706593.0,128238.0
Office Supplies,Jun,680049.0,123323.0
Technology,Sep,238385.0,42721.0
Technology,Dec,324656.0,58988.0
Technology,Jun,268927.0,49413.0
Office Supplies,Jan,782426.0,135673.0
Technology,Aug,247701.0,43591.0
Technology,Oct,307880.0,52157.0
Technology,Jan,273065.0,48195.0
Office Supplies,Mar,766475.0,129022.0
Office Supplies,Aug,680831.0,119498.0
Office Supplies,Sep,673543.0,120072.0
Office Supplies,Oct,759017.0,133028.0
Furniture,Nov,235080.0,40522.0
Office Supplies,Nov,706651.0,120110.0
Technology,May,246658.0,42204.0
Furniture,Feb,233629.0,43645.0
Office Supplies,Apr,715788.0,125618.0
Furniture,Jan,240210.0,42196.0
Furniture,Jun,229532.0,39688.0
Technology,Nov,281319.0,50472.0
Technology,Mar,226172.0,39322.0
Technology,Feb,227703.0,37085.0
Furniture,Apr,265716.0,46964.0
Technology,Apr,326397.0,55851.0
Furniture,Dec,281473.0,51536.0
Office Supplies,May,779124.0,139532.0
Furniture,Jul,235193.0,40224.0
Furniture,May,241817.0,44494.0
