category,month,total_sales,total_profit
Furniture,Sep,223906.0,38128.0
Furniture,Oct,210900.0,38625.0
Furniture,Mar,255436.0,46867.0
Office Supplies,Feb,593584.0,105271.0
Technology,Jul,232512.0,39841.0
Office Supplies,Dec,661755.0,114888.0
Furniture,Aug,219941.0,40168.0
Office Supplies,Jul,606940.0,110560.0
Office Supplies,Jun,572736.0,104623.0
Technology,Sep,200857.0,36525.0
Technology,Dec,277374.0,49842.0
Technology,Jun,238037.0,43517.0
Office Supplies,Jan,677813.0,117104.0
Technology,Aug,212813.0,37434.0
Technology,Oct,260645.0,44518.0
Technology,Jan,220846.0,40216.0
Office Supplies,Mar,649100.0,108947.0
Office Supplies,Aug,589799.0,104071.0
Office Supplies,Sep,585219.0,104356.0
Office Supplies,Oct,656562.0,115786.0
Furniture,Nov,203488.0,35122.0
Office Supplies,Nov,590293.0,100311.0
Technology,May,213509.0,36092.0
Furniture,Feb,172195.0,32084.0
Office Supplies,Apr,619101.0,108162.0
Furniture,Jan,202038.0,35160.0
Furniture,Jun,199804.0,34518.0
Technology,Nov,250606.0,45074.0
Technology,Mar,191624.0,32991.0
Technology,Feb,198447.0,32599.0
Furniture,Apr,218912.0,39075.0
Technology,Apr,280312.0,48026.0
Furniture,Dec,250936.0,46064.0
Office Supplies,May,678852.0,122042.0
Furniture,Jul,189867.0,33693.0
Furniture,May,204590.0,37977.0
