region,month_name,total_sales
South,Mar,180656.0
South,Jan,147226.0
East,Apr,251200.0
East,Nov,236736.0
Central,May,197230.0
East,Mar,246089.0
Central,Oct,181778.0
South,Nov,143377.0
Central,Apr,200991.0
South,Jul,106654.0
Central,Mar,219504.0
East,Jan,261177.0
West,Apr,252584.0
East,Sep,221943.0
South,Sep,154477.0
West,Aug,221650.0
Central,Nov,177697.0
South,Feb,156550.0
West,Mar,252802.0
South,Dec,173214.0
East,Feb,234698.0
West,Dec,295537.0
West,Sep,237819.0
Central,Sep,185609.0
South,Aug,149654.0
East,Jun,214561.0
West,Jan,265894.0
South,Apr,145951.0
Central,Dec,192917.0
West,Oct,252263.0
Central,Jun,180390.0
Central,Aug,197363.0
East,Oct,300084.0
West,Jun,259759.0
West,Jul,252684.0
West,Nov,252583.0
East,Dec,256948.0
South,Jun,135761.0
East,Jul,226816.0
East,May,247067.0
South,Oct,178077.0
Central,Jul,199862.0
Central,Jan,180188.0
East,Aug,236806.0
Central,Feb,194102.0
South,May,169805.0
West,May,234879.0
West,Feb,175713.0
