category,month,total_sales,total_profit
Furniture,Sep,214415.0,36474.0
Furniture,Oct,201310.0,37151.0
Furniture,Mar,244548.0,44736.0
Office Supplies,Feb,570962.0,100869.0
Technology,Jul,209975.0,36276.0
Office Supplies,Dec,628470.0,109285.0
Furniture,Aug,207443.0,37671.0
Office Supplies,Jul,574469.0,104430.0
Office Supplies,Jun,548622.0,100870.0
Technology,Sep,192786.0,35148.0
Technology,Dec,267239.0,47909.0
Technology,Jun,226465.0,41485.0
Office Supplies,Jan,640731.0,110609.0
Technology,Aug,203913.0,35573.0
Technology,Oct,252148.0,43101.0
Technology,Jan,210557.0,38274.0
Office Supplies,Mar,615146.0,102798.0
Office Supplies,Aug,562844.0,99183.0
Office Supplies,Sep,545326.0,96302.0
Office Supplies,Oct,626136.0,110301.0
Furniture,Nov,193908.0,33314.0
Office Supplies,Nov,570612.0,96630.0
Technology,May,201677.0,33550.0
Furniture,Feb,164104.0,30795.0
Office Supplies,Apr,578559.0,100733.0
Furniture,Jan,192889.0,33567.0
Furniture,Jun,188808.0,32457.0
Technology,Nov,233160.0,41421.0
Technology,Mar,182533.0,31169.0
Technology,Feb,191097.0,31352.0
Furniture,Apr,210417.0,37611.0
Technology,Apr,271439.0,46549.0
Furniture,Dec,240317.0,44170.0
Office Supplies,May,633398.0,113770.0
Furniture,Jul,180816.0,32142.0
Furniture,May,194254.0,36028.0
